Wavelength,B30R150,Energy B30R150,B30R150FR30,Energy B30R150FR30,R180FR30,Energy R180FR30,B90R90,Energy B90R90,B90R90FR30,Energy B90R90FR30,B180FR30,Energy B180FR30,B90R90 (2),Energy B90R90 (2),B90R90FR30 (2),Energy B90R90FR30 (2),B90R90FR75,Energy B90R90FR75,B180R180,Energy B180R180,B180R180FR30,Energy B180R180FR30,B180R180FR75,Energy B180R180FR75,B60R120,Energy B60R120,B40G20R120,Energy B40G20R120,B20G40R120,Energy B20G40R120,G60R120,Energy G60R120,B40R120FR20,Energy B40R120FR20,B20R120FR40,Energy B20R120FR40,R120FR60,Energy R120FR60,B20G20R120FR20,Energy B20G20R120FR20,Warm white,Energy Warm white,Equalized white,Energy Equalized white,R180,Energy R180,G60R120 (2),Energy G60R120 (2),B20R160,Energy B20R160,B20G60R100,Energy B20G60R100,B60R120 (2),Energy B60R120 (2),B60G60R60,Energy B60G60R60,B100R80,Energy B100R80,B100G60R20,Energy B100G60R20,EQW180,Energy EQW180,EQW100B10R70,Energy EQW100B10R70,EQW100B50R30,Energy EQW100B50R30,WW180,Energy WW180,Greenhouse Wavelength,Greenhouse,Energy Greenhouse
445,1.23502,0.33223254,1.32768,0.357158992,0.00310467,0.000835187,3.58264,0.963765434,3.64406,0.980288019,6.9553,1.871044181,3.633957143,0.977570251,3.612685714,0.971848027,6.997685714,1.882446355,6.940185714,1.866978289,3.627542857,0.975844745,6.917571429,1.860894823,2.166071429,0.582694541,1.487014286,0.400021484,0.753755714,0.202767708,0.007555,0.002032369,1.724814286,0.463992025,0.81331,0.218788398,0.003217843,0.000865631,0.686955714,0.184797851,0.210785714,0.056703432,0.295631429,0.079527765,0.001518341,0.000460151,0.004216471,0.001277851,0.0025795,0.000781748,0.004348929,0.001317994,0.007822086,0.002370575,0.008166114,0.002474837,0.0105089,0.003184845,0.011136143,0.003374939,0.006577857,0.001993497,0.004004214,0.001213524,0.007103171,0.002152699,0.002789871,0.000845503,332.53,0.205679966,0.074041396
446,1.26281,0.338946646,1.36386,0.366069141,0.001912312,0.000513277,3.65494,0.981010328,3.71375,0.996795325,7.07993,1.900300539,3.707071429,0.995002752,3.682471429,0.988399948,7.109842857,1.90832935,7.069,1.897366854,3.702657143,0.993817928,7.051257143,1.892604553,2.317471429,0.622024823,1.596285714,0.428453756,0.750694286,0.201491364,0.009172443,0.002461945,1.6499,0.442844189,0.80725,0.216671296,0.001355834,0.000363915,0.749565714,0.201188448,0.204858571,0.05498541,0.272097143,0.073032692,0.000453411,0.000137065,0.004110914,0.001242715,0.00265,0.000801086,0.005155943,0.001558623,0.008717229,0.002635187,0.008896971,0.002689523,0.0106699,0.003225473,0.011606571,0.003508625,0.006820886,0.002061929,0.003508143,0.001060499,0.007089514,0.002143135,0.003017943,0.000912313,332.83,0.204495399,0.073548618
447,1.26686,0.339272991,1.37316,0.367740792,0.002338792,0.000626343,3.67098,0.983111286,3.7307,0.999104674,7.13075,1.90965922,3.726014286,0.99784981,3.699728571,0.990810332,7.145085714,1.913498413,7.119614286,1.906677006,3.727457143,0.998236216,7.103357143,1.902323242,2.439828571,0.653401273,1.688271429,0.452129594,0.736964286,0.197363621,0.008664557,0.002320422,1.5579,0.417215314,0.794941429,0.212890261,0.00053381,0.000142958,0.807695714,0.216305938,0.197424286,0.052871452,0.250781429,0.067160827,0.000372424,0.000112299,0.004286629,0.001292568,0.001572388,0.00047413,0.0046987,0.001416822,0.008095986,0.002441223,0.009725114,0.002932462,0.010299743,0.003105733,0.012660286,0.003817519,0.006420614,0.00193604,0.003684414,0.00111098,0.007314286,0.002205513,0.002991657,0.000902089,333.12,0.204059914,0.073328099
448,1.24701,0.333211598,1.35269,0.361450186,0.00334687,0.000894312,3.62531,0.968713432,3.68743,0.98531242,7.09696,1.896367615,3.684585714,0.984552403,3.658271429,0.977521004,7.096771429,1.896317227,7.087685714,1.893889447,3.690314286,0.986083126,7.075742857,1.890698215,2.517771429,0.672769777,1.753057143,0.468431665,0.709858571,0.189680202,0.007415257,0.001981419,1.449871429,0.387417883,0.771287143,0.206094435,0.000603786,0.000161337,0.851441429,0.227512336,0.189665714,0.05068028,0.229,0.061190733,0.000172356,5.18E-05,0.003889686,0.001169929,0.002353209,0.000707792,0.0057159,0.001719213,0.009298329,0.002796727,0.010999914,0.003308525,0.010588643,0.003184824,0.013227857,0.00397864,0.006720586,0.0020214,0.004482971,0.001348376,0.007907529,0.002378405,0.003370543,0.001013783,333.42,0.203828919,0.073179189
449,1.20536,0.321365033,1.31427,0.35040189,0.00298772,0.000796566,3.52844,0.940729108,3.59382,0.958160287,6.99314,1.864464284,3.593857143,0.95817019,3.569728571,0.951737192,6.984842857,1.862252155,6.987057143,1.862842513,3.606328571,0.961495239,6.981214286,1.861284729,2.554371429,0.681029451,1.786771429,0.476377065,0.679291429,0.181108144,0.009912086,0.002642694,1.334285714,0.355738346,0.743615714,0.198257856,0.001412077,0.000376479,0.880375714,0.234719893,0.18085,0.048217019,0.208814286,0.05567267,7.50E-06,2.25E-06,0.003226443,0.000968009,0.002901271,0.00087045,0.006425271,0.001927733,0.010344057,0.00310346,0.011493314,0.003448265,0.011264757,0.003379692,0.014415,0.004324839,0.0067835,0.002035209,0.004074357,0.001222403,0.008483771,0.002545331,0.0036403,0.001092176,333.72,0.203501642,0.07299601
450,1.14269,0.303979362,1.2528,0.333270918,0.001755789,0.000467076,3.37093,0.896737656,3.43299,0.913246909,6.77276,1.801695355,3.436085714,0.914070434,3.4147,0.908381388,6.756028571,1.797244446,6.767857143,1.800391093,3.457471429,0.91975948,6.767271429,1.800235281,2.532,0.673564786,1.778785714,0.473194083,0.64091,0.170495421,0.010538871,0.00280356,1.216591429,0.323638683,0.70902,0.188614101,0.001632962,0.000434402,0.890778571,0.236965671,0.172561429,0.045904937,0.190008571,0.050546241,0.000135747,4.06E-05,0.003912157,0.001170805,0.004677814,0.001399946,0.007051671,0.002110378,0.010658914,0.00318993,0.012087429,0.003617446,0.013499286,0.004039978,0.01514,0.004531,0.007422371,0.002221319,0.004612386,0.001380365,0.008767929,0.002624008,0.003561643,0.001065905,334.02,0.205202474,0.073539989
451,1.07026,0.284080183,1.17863,0.312844941,0.003346128,0.000888166,3.17521,0.842799168,3.23408,0.858425091,6.46013,1.714718772,3.239642857,0.859901646,3.220142857,0.854725741,6.434028571,1.707790643,6.460214286,1.714741144,3.264085714,0.866389538,6.4649,1.715984877,2.463771429,0.653961316,1.736785714,0.46099677,0.600537143,0.159401175,0.010831443,0.002875001,1.100068571,0.291992302,0.66645,0.176896491,0.000172483,4.58E-05,0.875052857,0.232266156,0.164765714,0.043733928,0.173787143,0.046128495,0.000898624,0.000268264,0.003920543,0.001170388,0.005483157,0.001636871,0.006735471,0.002010721,0.010806843,0.003226136,0.012371286,0.003693164,0.015175286,0.004530235,0.016305571,0.004867656,0.008231229,0.002457245,0.005108029,0.001524885,0.009591957,0.002863459,0.003377886,0.001008391,334.32,0.208117995,0.074517918
452,0.989118,0.261961734,1.09062,0.288843906,0.001387335,0.000367427,2.94746,0.780616401,3.00122,0.794854402,6.06273,1.605676234,3.012028571,0.797716985,2.993571429,0.792828725,6.034257143,1.598135375,6.062257143,1.605551001,3.0377,0.804515902,6.074214286,1.608717776,2.354785714,0.623650312,1.665785714,0.441172959,0.558898571,0.148020801,0.011236386,0.002975887,0.99634,0.263874436,0.62333,0.165085063,6.38E-05,1.69E-05,0.847294286,0.224400608,0.158611429,0.042007248,0.160067143,0.042392785,0.001637806,0.000487713,0.003366229,0.001002411,0.006350471,0.001891072,0.007867414,0.002342794,0.012731143,0.003791137,0.012832429,0.003821299,0.015616286,0.004650288,0.017156286,0.005108876,0.009803443,0.002919314,0.006477929,0.001929027,0.010934,0.003255976,0.003610429,0.00107513,334.63,0.209238312,0.07484965
453,0.904483,0.239017882,0.999496,0.264125933,0.002321863,0.000613573,2.70378,0.714498524,2.75377,0.727708837,5.60986,1.482456667,2.767885714,0.731439043,2.750185714,0.726761657,5.582971429,1.475351117,5.616228571,1.48413962,2.792957143,0.738064397,5.6293,1.487593865,2.210914286,0.584254264,1.568328571,0.414445128,0.513842857,0.135787661,0.013219157,0.003493283,0.90134,0.238187315,0.576372857,0.152311784,0.000580281,0.000153345,0.802782857,0.212142691,0.153005714,0.040433155,0.149172857,0.039420288,0.000763123,0.000226682,0.003110743,0.000924033,0.006053871,0.001798276,0.008456186,0.002511873,0.014514143,0.004311362,0.014258429,0.004235404,0.016755429,0.004977127,0.017700571,0.005257877,0.011098257,0.003296689,0.0068762,0.002042545,0.012173429,0.003616064,0.0037223,0.001105693,334.93,0.207431061,0.074136687
454,0.818731,0.215880576,0.907833,0.239374729,0.002959081,0.000780242,2.46045,0.648764201,2.50497,0.660503104,5.13874,1.354967812,2.521942857,0.664978457,2.507,0.661038368,5.117128571,1.349269374,5.147428571,1.357258789,2.544242857,0.670858455,5.1663,1.362234751,2.038057143,0.537388898,1.44426,0.380818218,0.467192857,0.123188035,0.011191871,0.00295104,0.812287143,0.214181479,0.528332857,0.13930925,0.000218109,5.75E-05,0.744872857,0.196405879,0.147844286,0.038983145,0.139313857,0.036733867,0.001309871,0.000388128,0.0032268,0.000956134,0.005979214,0.001771703,0.007525371,0.002229845,0.014945143,0.004428401,0.015522429,0.004599456,0.018108429,0.005365715,0.018741857,0.005553406,0.012523429,0.003710822,0.007126786,0.00211174,0.013143857,0.003894661,0.004190586,0.001241714,335.23,0.206215562,0.073636306
455,0.739643,0.194598255,0.823324,0.21661452,0.001102835,0.000290153,2.23652,0.588422914,2.2749,0.598520597,4.68787,1.233367072,2.294042857,0.603557036,2.282085714,0.600411141,4.671514286,1.229063924,4.700942857,1.236806508,2.315157143,0.609112152,4.720028571,1.241827913,1.851071429,0.487012342,1.313671429,0.345623723,0.42391,0.111529679,0.011026314,0.002900996,0.733784286,0.193056842,0.483571429,0.127226454,0.001699051,0.000447016,0.68199,0.179429892,0.143657143,0.037795841,0.131215429,0.034522457,0.000138795,4.10E-05,0.003979257,0.001176184,0.005832386,0.001723929,0.007983186,0.00235966,0.016693714,0.004934307,0.017122571,0.005061068,0.018398714,0.005438268,0.020042143,0.005924031,0.014058857,0.004155499,0.007389271,0.002184111,0.014396429,0.004255278,0.0048678,0.001438818,335.54,0.2031093,0.072460103
456,0.669335,0.175714208,0.74536,0.195672334,0.001037754,0.000272432,2.03276,0.53364132,2.07015,0.543456965,4.26635,1.120004648,2.0938,0.549665576,2.081757143,0.546504078,4.257242857,1.117613835,4.280271429,1.123659309,2.107214286,0.553187102,4.296171429,1.127833386,1.666457143,0.437479284,1.183944286,0.310809733,0.384404286,0.100914033,0.013726043,0.003603369,0.662477143,0.173913879,0.437161429,0.114763869,0.002455267,0.000644558,0.616668571,0.161888187,0.139891429,0.036724378,0.123232286,0.03235101,0.000318696,9.40E-05,0.0048035,0.001416315,0.005248571,0.001547545,0.008792071,0.002592348,0.018882143,0.005567413,0.017668286,0.005209506,0.019065,0.005621328,0.022101,0.006516495,0.015900571,0.004688295,0.0079888,0.002355503,0.016078143,0.004740652,0.005129557,0.001512453,335.85,0.196441683,0.070016715
457,0.603345,0.158043888,0.674178,0.176598318,0.000848699,0.000222313,1.82248,0.477391583,1.85385,0.485608833,3.86984,1.013689612,1.879,0.492196778,1.869971429,0.489831779,3.868585714,1.013361056,3.885214286,1.017716846,1.896585714,0.496803288,3.902428571,1.022226062,1.493242857,0.391149188,1.061844286,0.278146001,0.34673,0.090824582,0.012577543,0.003294639,0.601607143,0.157588663,0.395397143,0.103572751,0.00298747,0.000782556,0.555481429,0.14550621,0.13705,0.035899717,0.115431286,0.030236779,0.000642832,0.000189074,0.003409271,0.001002756,0.005749986,0.001691222,0.009212557,0.002709655,0.020216,0.005946056,0.017794429,0.005233808,0.020107857,0.005914249,0.023246571,0.006837427,0.017816429,0.005240279,0.009884914,0.002907413,0.017710143,0.005209018,0.005566414,0.001637229,336.15,0.190652767,0.067892756
458,0.550597,0.143911848,0.611398,0.15980366,0.00221693,0.000579448,1.64862,0.430906726,1.67441,0.437647566,3.51137,0.917781508,1.696257143,0.443357846,1.687385714,0.441039083,3.5146,0.918625746,3.526914286,0.921844383,1.709914286,0.44692747,3.545257143,0.926638732,1.332155714,0.348191128,0.947211429,0.247576625,0.312195714,0.081599904,0.011290129,0.002950948,0.544265714,0.142257013,0.3567,0.093232175,0.0041933,0.00109602,0.499331429,0.13051235,0.134648571,0.035193662,0.109372143,0.028587056,0.000569739,0.000167164,0.003097086,0.000908702,0.005141614,0.001508577,0.0096506,0.002831538,0.021314857,0.006253893,0.019543857,0.005734272,0.022441,0.006584309,0.024446,0.007172587,0.019841429,0.005821581,0.011438,0.00335597,0.020181429,0.005921339,0.006316057,0.001853165,336.46,0.187753414,0.066798674
459,0.502223,0.130982145,0.557351,0.14535979,0.00418153,0.001090563,1.50274,0.391921734,1.52622,0.398045429,3.16788,0.826198159,1.545485714,0.403070019,1.535028571,0.400342747,3.169057143,0.826505164,3.182028571,0.829888174,1.556557143,0.4059575,3.200771429,0.8347764,1.18676,0.309512648,0.84555,0.220523458,0.28083,0.073241799,0.012026229,0.003136498,0.489314286,0.127615491,0.319355714,0.083289488,0.002460286,0.000641654,0.444757143,0.115994777,0.131771429,0.034366615,0.102155714,0.026642696,0.00179995,0.000526824,0.003003986,0.00087923,0.0058185,0.001703005,0.0104263,0.003051653,0.023891429,0.006992734,0.023161286,0.00677903,0.025604143,0.007494025,0.027149429,0.007946311,0.022649143,0.006629132,0.013490143,0.003948403,0.022032571,0.006448669,0.006971586,0.002040499,336.77,0.186223083,0.066193227
460,0.455893,0.118640585,0.508122,0.132232544,0.00649126,0.001689271,1.36954,0.356406057,1.39207,0.362269214,2.8779,0.748938323,1.408785714,0.366619275,1.397942857,0.363797554,2.881542857,0.749886332,2.889085714,0.751849269,1.418085714,0.369039486,2.903328571,0.755555798,1.06468,0.277069966,0.762667143,0.198474808,0.25618,0.066667716,0.014464429,0.003764191,0.438912857,0.11422171,0.287581429,0.074839554,0.00228908,0.000595705,0.399571429,0.103983584,0.128515714,0.033444645,0.098403429,0.02560829,0.0026387,0.000770432,0.002667429,0.00077882,0.007382229,0.00215542,0.011189829,0.00326714,0.026296,0.007677751,0.025858143,0.007549908,0.027757571,0.008104492,0.029612571,0.008646104,0.026598714,0.007766136,0.015779714,0.004607268,0.024632571,0.007192073,0.007101829,0.00207355,337.08,0.186322236,0.066167563
461,0.416647,0.108192092,0.461572,0.119857915,0.002162085,0.000561436,1.242,0.322514212,1.26302,0.327972544,2.6216,0.680759467,1.279071429,0.332140671,1.268557143,0.329410392,2.625885714,0.681872352,2.632471429,0.683582486,1.290785714,0.335182558,2.645,0.686835822,0.958148571,0.248805581,0.687537143,0.178535024,0.231008571,0.059986753,0.014125,0.003667885,0.392145714,0.101829763,0.25979,0.067460521,0.003576543,0.000928733,0.360611429,0.093641152,0.124913571,0.032436717,0.094792857,0.024615172,0.002523671,0.000735054,0.003243929,0.000944839,0.008691357,0.002531477,0.012289,0.00357934,0.029887857,0.008705248,0.028015429,0.008159877,0.029969,0.008728882,0.031942571,0.009303712,0.030259571,0.008813515,0.017264,0.005028377,0.027506857,0.008011749,0.007648643,0.002227772,337.39,0.188679889,0.066943258
462,0.378341,0.098032396,0.421637,0.109250875,0.00255553,0.000662166,1.12697,0.292010566,1.14663,0.297104693,2.38369,0.617640812,1.159071429,0.300328406,1.150928571,0.298218501,2.388671429,0.618931556,2.395157143,0.620612078,1.172242857,0.303741271,2.403742857,0.622836733,0.864692857,0.224051617,0.618838571,0.160348014,0.207277143,0.053707832,0.013193,0.003418454,0.352088571,0.091230098,0.235164286,0.060933704,0.003693071,0.000956916,0.328055714,0.085002915,0.123337,0.031958,0.090362429,0.023413919,0.002562091,0.000744433,0.004216029,0.001224996,0.007842429,0.002278671,0.013253286,0.003850832,0.034734857,0.010092447,0.031816571,0.00924452,0.033337714,0.009686498,0.036123143,0.010495823,0.034717857,0.010087508,0.019735571,0.005734304,0.030980143,0.00900149,0.008778286,0.00255059,337.71,0.193539606,0.068602409
463,0.344393,0.089043354,0.382692,0.098945621,0.00240145,0.000620899,1.02379,0.264702522,1.043207,0.269722818,2.16498,0.559758999,1.0558,0.272978758,1.047257143,0.270769989,2.167357143,0.560373613,2.1755,0.562478962,1.064492857,0.27522631,2.183371429,0.564514132,0.782745714,0.202380141,0.562605714,0.145462596,0.187328571,0.048434098,0.014409714,0.003725654,0.313474286,0.081049272,0.21218,0.054859474,0.00289346,0.000748109,0.29795,0.077035443,0.119818,0.030979133,0.086188,0.022284044,0.002302914,0.000667507,0.004962514,0.001438401,0.009934114,0.002879435,0.013776,0.003993018,0.040038714,0.01160535,0.037390857,0.01083786,0.038681714,0.01121202,0.041258857,0.011959013,0.039402,0.011420797,0.023182,0.006719377,0.034761,0.010075588,0.010102743,0.002928313,338.02,0.197556834,0.069962142
464,0.312148,0.080532422,0.346269,0.089335448,0.00296726,0.000765536,0.926808,0.239111234,0.943835,0.243504103,1.95533,0.504464105,0.95356,0.246013099,0.945537143,0.243943247,1.958728571,0.505340917,1.963528571,0.50657929,0.963464286,0.248568348,1.971914286,0.508742757,0.708807143,0.182868243,0.511831429,0.13204962,0.169681429,0.043776851,0.014833286,0.003826904,0.279242857,0.072043081,0.190554286,0.04916193,0.001784757,0.000460457,0.271457143,0.070034411,0.118664429,0.030614753,0.082295,0.021231646,0.0019391,0.000560697,0.006243043,0.001805195,0.011881014,0.003435432,0.015034,0.004347128,0.046148429,0.013343961,0.04251,0.012291898,0.044338143,0.012820511,0.046368857,0.013407699,0.044793143,0.012952076,0.026422571,0.007640168,0.039435143,0.011402794,0.011386286,0.00329238,338.33,0.201848298,0.071416411
465,0.282192,0.072647376,0.311989,0.080318301,0.00352349,0.000907086,0.83728,0.21554897,0.852229,0.219397433,1.76719,0.454944563,0.863407143,0.222275129,0.855312857,0.22019134,1.771228571,0.455984251,1.7733,0.456517518,0.869572857,0.223862428,1.781328571,0.45858439,0.642874286,0.165501254,0.465878571,0.11993556,0.154655714,0.039814494,0.015047714,0.003873876,0.246221429,0.063387129,0.169202857,0.043559504,0.000951136,0.00024486,0.245094286,0.063096958,0.117240286,0.030182284,0.079204857,0.020390461,0.002238434,0.000645691,0.006293186,0.001815309,0.015555571,0.004487103,0.017064571,0.004922384,0.053981714,0.015571368,0.048251286,0.013918389,0.049812429,0.014368711,0.052635857,0.015183147,0.051215857,0.014773539,0.030535714,0.00880822,0.044918,0.012956882,0.012666571,0.003653753,338.65,0.207757112,0.073437563
466,0.254538,0.065387525,0.28393,0.07293795,0.00302408,0.000776847,0.755457,0.194067146,0.769282,0.19761861,1.59687,0.410215279,0.779594286,0.200267703,0.773202857,0.198625828,1.599614286,0.41092025,1.603928571,0.412028534,0.785744286,0.201847559,1.610714286,0.413771697,0.581085714,0.149273415,0.421365714,0.10824341,0.139522857,0.03584162,0.015159429,0.003894261,0.220004286,0.05651626,0.153096143,0.039328422,0.002070353,0.000531847,0.224162857,0.057584543,0.115783429,0.029743267,0.076541857,0.019662615,0.001926976,0.000554512,0.006278657,0.001806765,0.017760429,0.005110793,0.02013,0.005792668,0.064156714,0.018461924,0.055331,0.015922211,0.055649,0.01601372,0.059678429,0.01717324,0.057982857,0.016685317,0.034396429,0.009898017,0.051355571,0.01477823,0.013875857,0.003992957,338.96,0.212192488,0.074936774
467,0.230435,0.059069018,0.254392,0.065210083,0.002324253,0.000595792,0.679608,0.174208679,0.691461,0.177247042,1.43713,0.3683896,0.69976,0.179374383,0.693837143,0.177856135,1.438228571,0.368671205,1.443285714,0.369967538,0.708194286,0.181536402,1.451228571,0.372003586,0.528117143,0.135375967,0.383548571,0.098317692,0.128785714,0.033012544,0.018736,0.00480273,0.195092857,0.050009519,0.138111571,0.035403107,0.002806801,0.000719487,0.203372857,0.052131989,0.115360714,0.02957122,0.073613143,0.018869773,0.000650238,0.000186666,0.005896943,0.001692852,0.019926714,0.005720419,0.023206429,0.006661936,0.076112571,0.021849853,0.065307571,0.018748031,0.065705857,0.018862368,0.067821714,0.019469773,0.065638,0.018842888,0.039534,0.011349138,0.059089857,0.016963094,0.015935571,0.00457467,339.28,0.215887504,0.076169777
468,0.206248,0.052756027,0.227737,0.058252682,0.001708951,0.000437131,0.608121,0.155550831,0.619003,0.15833433,1.28731,0.329280093,0.627535714,0.160516906,0.621072857,0.158863777,1.288671429,0.329628332,1.292985714,0.33073188,0.634837143,0.162384533,1.300614286,0.332683187,0.475102857,0.121526216,0.347191429,0.088807844,0.117472571,0.030048224,0.021487571,0.00549629,0.173812857,0.044459465,0.124467429,0.031837433,0.002724886,0.000696997,0.1837,0.04698849,0.115059429,0.029430968,0.073346857,0.01876134,0.000301818,8.64E-05,0.006653543,0.001905482,0.022719714,0.00650661,0.027195,0.007788269,0.090629,0.025954884,0.077355857,0.022153641,0.075514714,0.021626363,0.080635,0.023092742,0.074140571,0.021232828,0.044666571,0.012791884,0.067532429,0.019340347,0.017978429,0.005148772,339.6,0.219097438,0.07722947
